中国联通-黑龙江-组播,#genre#
中国天气,http://111.167.226.225:8888/udp/225.1.2.119:5002
中华特产,http://111.167.226.225:8888/udp/225.1.2.197:5002
中视购物,http://111.167.226.225:8888/udp/225.1.2.85:5002

中国电信-甘肃-组播,#genre#
甘肃文化影视,http://60.164.128.167:8029/udp/239.255.30.250:8231
甘肃公共,http://60.164.128.167:8029/udp/239.255.30.251:8231
甘肃都市,http://60.164.128.167:8029/udp/239.255.30.252:8231
甘肃经济,http://60.164.128.167:8029/udp/239.255.30.253:8231
甘肃少儿,http://60.164.128.167:8029/udp/239.255.30.254:8231
CCTV1,http://60.164.128.167:8029/udp/239.255.30.101:8231
CCTV2,http://60.164.128.167:8029/udp/239.255.30.179:8231
CCTV3,http://60.164.128.167:8029/udp/239.255.29.12:8231
CCTV4,http://60.164.128.167:8029/udp/239.255.30.83:8231
CCTV5,http://60.164.128.167:8029/udp/239.255.29.13:8231
CCTV5+,http://60.164.128.167:8029/udp/239.255.30.184:8231
CCTV6,http://60.164.128.167:8029/udp/239.255.29.14:8231
CCTV7,http://60.164.128.167:8029/udp/239.255.30.178:8231
CCTV8,http://60.164.128.167:8029/udp/239.255.29.15:8231
CCTV9,http://60.164.128.167:8029/udp/239.255.30.180:8231
CCTV10,http://60.164.128.167:8029/udp/239.255.30.181:8231
CCTV11,http://60.164.128.167:8029/udp/239.255.30.62:8231
CCTV12,http://60.164.128.167:8029/udp/239.255.30.182:8231
CCTV13,http://60.164.128.167:8029/udp/239.255.29.28:8231
CCTV14,http://60.164.128.167:8029/udp/239.255.30.183:8231
CCTV15,http://60.164.128.167:8029/udp/239.255.30.68:8231
CCTV16,http://60.164.128.167:8029/udp/239.255.30.88:8231
CCTV17,http://60.164.128.167:8029/udp/239.255.30.96:8231
湖南卫视,http://60.164.128.167:8029/udp/239.255.30.136:8231
东方卫视,http://60.164.128.167:8029/udp/239.255.30.130:8231
江苏卫视,http://60.164.128.167:8029/udp/239.255.30.131:8231
浙江卫视,http://60.164.128.167:8029/udp/239.255.30.132:8231
北京卫视,http://60.164.128.167:8029/udp/239.255.30.133:8231
广东卫视,http://60.164.128.167:8029/udp/239.255.30.134:8231
深圳卫视,http://60.164.128.167:8029/udp/239.255.30.135:8231
黑龙江卫视,http://60.164.128.167:8029/udp/239.255.30.137:8231
湖北卫视,http://60.164.128.167:8029/udp/239.255.30.138:8231
山东卫视,http://60.164.128.167:8029/udp/239.255.30.139:8231
甘肃卫视,http://60.164.128.167:8029/udp/239.255.30.249:8231
天津卫视,http://60.164.128.167:8029/udp/239.255.30.67:8231
辽宁卫视,http://60.164.128.167:8029/udp/239.255.30.69:8231
江西卫视,http://60.164.128.167:8029/udp/239.255.30.71:8231
贵州卫视,http://60.164.128.167:8029/udp/239.255.30.98:8231
海南卫视,http://60.164.128.167:8029/udp/239.255.30.99:8231
安徽卫视,http://60.164.128.167:8029/udp/239.255.30.84:8231
河北卫视,http://60.164.128.167:8029/udp/239.255.30.85:8231
东南卫视,http://60.164.128.167:8029/udp/239.255.30.86:8231
四川卫视,http://60.164.128.167:8029/udp/239.255.30.91:8231
重庆卫视,http://60.164.128.167:8029/udp/239.255.30.89:8231
云南卫视,http://60.164.128.167:8029/udp/239.255.29.2:8231
河南卫视,http://60.164.128.167:8029/udp/239.255.29.3:8231
广西卫视,http://60.164.128.167:8029/udp/239.255.29.4:8231
吉林卫视,http://60.164.128.167:8029/udp/239.255.29.5:8231
中国教育1台,http://60.164.128.167:8029/udp/239.255.30.90:8231
凤凰香港,http://60.164.128.167:8029/udp/239.255.30.123:8231
凤凰中文,http://60.164.128.167:8029/udp/239.255.30.50:8231
凤凰资讯,http://60.164.128.167:8029/udp/239.255.30.70:8231
五星体育,http://60.164.128.167:8029/udp/239.255.29.45:8231
体育,http://60.164.128.167:8029/udp/239.255.29.31:8231
金塔,http://60.164.128.167:8029/udp/239.255.30.224:8231
酒钢电视,http://60.164.128.167:8029/udp/239.255.30.94:8231
嘉峪关公共,http://60.164.128.167:8029/udp/239.255.29.35:8231
嘉峪关综合,http://60.164.128.167:8029/udp/239.255.29.36:8231
戏曲精选,http://60.164.128.167:8029/udp/239.255.30.118:8231
都市剧场,http://60.164.128.167:8029/udp/239.255.29.41:8231
红色谍战剧场,http://60.164.128.167:8029/udp/239.255.30.166:8231
上视纪实,http://60.164.128.167:8029/udp/239.255.30.176:8231
华语电影,http://60.164.128.167:8029/udp/239.255.30.193:8231
星光影院,http://60.164.128.167:8029/udp/239.255.30.194:8231
全球大片,http://60.164.128.167:8029/udp/239.255.30.196:8231
看天下精选,http://60.164.128.167:8029/udp/239.255.30.217:8231
SITV欢笑剧场,http://60.164.128.167:8029/udp/239.255.29.7:8231
全纪实,http://60.164.128.167:8029/udp/239.255.29.17:8231
生活时尚,http://60.164.128.167:8029/udp/239.255.29.18:8231
SITV都市剧场,http://60.164.128.167:8029/udp/239.255.29.22:8231
SITV金色学堂,http://60.164.128.167:8029/udp/239.255.29.23:8231
SITV法治天地,http://60.164.128.167:8029/udp/239.255.29.24:8231
足球频道,http://60.164.128.167:8029/udp/239.255.29.25:8231
MAX极速汽车,http://60.164.128.167:8029/udp/239.255.30.149:8231
羽毛球精品赛事,http://60.164.128.167:8029/udp/239.255.29.31:8231
IPTV5+,http://60.164.128.167:8029/udp/239.255.30.115:8231
陇上生活,http://60.164.128.167:8029/udp/239.255.30.73:8231
临夏新闻,http://60.164.128.167:8029/udp/239.255.30.107:8231
临夏文旅,http://60.164.128.167:8029/udp/239.255.30.108:8231
临夏经济,http://60.164.128.167:8029/udp/239.255.30.106:8231
快乐垂钓,http://60.164.128.167:8029/udp/239.255.29.26:8231
卡酷少儿,http://60.164.128.167:8029/udp/239.255.29.38:8231
金鹰纪实,http://60.164.128.167:8029/udp/239.255.29.39:8231
金色学堂,http://60.164.128.167:8029/udp/239.255.29.23:8231
欢笑剧场,http://60.164.128.167:8029/udp/239.255.29.7:8231
动漫秀场,http://60.164.128.167:8029/udp/239.255.29.16:8231
哈哈炫动,http://60.164.128.167:8029/udp/239.255.29.37:8231
Bestv,http://60.164.128.167:8029/udp/239.255.30.249:8231

中国电信-重庆-组播,#genre#
重庆卫视,http://ly123.fun:10000/udp/235.254.198.34:1412
CQTV影视,http://ly123.fun:10000/udp/235.254.196.209:1108
CQTV都市,http://ly123.fun:10000/udp/235.254.196.210:1112
CQTV时尚,http://ly123.fun:10000/udp/235.254.196.211:1116
CQTV娱乐,http://ly123.fun:10000/udp/235.254.196.212:1120
CQTV公共农村,http://ly123.fun:10000/udp/235.254.196.213:1124
CQTV少儿,http://ly123.fun:10000/udp/235.254.196.214:1128
CQTV科教,http://ly123.fun:10000/udp/235.254.196.215:1132
CQTV生活,http://ly123.fun:10000/udp/235.254.196.216:1136
CQTV汽摩,http://ly123.fun:10000/udp/235.254.196.221:1156
睛彩重庆,http://ly123.fun:10000/udp/235.254.196.218:1146
CCTV1高清,http://ly123.fun:10000/udp/235.254.198.51:1480
CCTV2高清,http://ly123.fun:10000/udp/235.254.198.52:1484
CCTV3高清,http://ly123.fun:10000/udp/235.254.198.53:1488
CCTV4高清,http://ly123.fun:10000/udp/235.254.198.183:7980
CCTV5高清,http://ly123.fun:10000/udp/235.254.198.54:1492
CCTV5+高清,http://ly123.fun:10000/udp/235.254.198.122:1764
CCTV6高清,http://ly123.fun:10000/udp/235.254.198.55:1496
CCTV7高清,http://ly123.fun:10000/udp/235.254.198.56:1500
CCTV8高清,http://ly123.fun:10000/udp/235.254.198.57:1504
CCTV9高清,http://ly123.fun:10000/udp/235.254.198.58:1508
CCTV10高清,http://ly123.fun:10000/udp/235.254.198.59:1512
CCTV11,http://ly123.fun:10000/udp/235.254.198.7:1304
CCTV12高清,http://ly123.fun:10000/udp/235.254.198.60:1516
CCTV13,http://ly123.fun:10000/udp/235.254.198.9:1312
CCTV15,http://ly123.fun:10000/udp/235.254.198.11:1320
CQTV新闻超高清,http://ly123.fun:10000/udp/235.254.196.199:7980
CQTV手持电视,http://ly123.fun:10000/udp/235.254.196.219:1148
CQTV移动,http://ly123.fun:10000/udp/235.254.196.217:1140
家有购物,http://ly123.fun:10000/udp/235.254.198.150:1882
CCTV少儿高清,http://ly123.fun:10000/udp/235.254.198.61:1520
时尚购物,http://ly123.fun:10000/udp/235.254.196.220:1154
家家购物,http://ly123.fun:10000/udp/235.254.198.177:7980
环球购物,http://ly123.fun:10000/udp/235.254.198.176:7980
优购物,http://ly123.fun:10000/udp/235.254.198.178:7980
风尚购物,http://ly123.fun:10000/udp/235.254.198.179:7980
江苏卫视超高清,http://ly123.fun:10000/udp/235.254.198.64:1532
浙江卫视超高清,http://ly123.fun:10000/udp/235.254.198.63:1528
东方卫视超高清,http://ly123.fun:10000/udp/235.254.198.73:1568
深圳卫视高清,http://ly123.fun:10000/udp/235.254.198.71:1560
北京卫视超高清,http://ly123.fun:10000/udp/235.254.198.66:1540
山东卫视高清,http://ly123.fun:10000/udp/235.254.198.69:1552
天津卫视超高清,http://ly123.fun:10000/udp/235.254.198.67:1544
贵州卫视超高清,http://ly123.fun:10000/udp/235.254.198.185:7980
四川卫视超高清,http://ly123.fun:10000/udp/235.254.198.175:7980
云南卫视,http://ly123.fun:10000/udp/235.254.198.25:1376
广西卫视,http://ly123.fun:10000/udp/235.254.198.38:1428
黑龙江卫视超高清,http://ly123.fun:10000/udp/235.254.198.70:1556
安徽卫视超高清,http://ly123.fun:10000/udp/235.254.198.65:1536
山西卫视,http://ly123.fun:10000/udp/235.254.198.41:1440
江西卫视,http://ly123.fun:10000/udp/235.254.198.29:1392
湖北卫视高清,http://ly123.fun:10000/udp/235.254.198.72:1564
旅游卫视,http://ly123.fun:10000/udp/235.254.198.44:1452
陕西卫视,http://ly123.fun:10000/udp/235.254.198.40:1436
东南卫视超高清,http://ly123.fun:10000/udp/235.254.198.129:7980
吉林卫视,http://ly123.fun:10000/udp/235.254.198.39:1432
辽宁卫视高清,http://ly123.fun:10000/udp/235.254.198.68:1548
内蒙古卫视,http://ly123.fun:10000/udp/235.254.198.42:1444
湖南卫视超高清,http://ly123.fun:10000/udp/235.254.198.62:1524
广东卫视高清,http://ly123.fun:10000/udp/235.254.196.204:1088
河南卫视,http://ly123.fun:10000/udp/235.254.198.26:1380
河北卫视高清,http://ly123.fun:10000/udp/235.254.198.184:7980
宁夏卫视,http://ly123.fun:10000/udp/235.254.198.45:1456
甘肃卫视,http://ly123.fun:10000/udp/235.254.198.48:1468
少儿动画,http://ly123.fun:10000/udp/235.254.198.116:1740
卡酷动画,http://ly123.fun:10000/udp/235.254.198.49:1472
金鹰卡通,http://ly123.fun:10000/udp/235.254.198.50:1476
嘉佳卡通,http://ly123.fun:10000/udp/235.254.198.110:1716
魅力时尚,http://ly123.fun:10000/udp/235.254.198.115:1736
青海卫视,http://ly123.fun:10000/udp/235.254.198.43:1448
新疆卫视,http://ly123.fun:10000/udp/235.254.198.47:1464
西藏卫视,http://ly123.fun:10000/udp/235.254.198.46:1460
纪实高清,http://ly123.fun:10000/udp/235.254.198.121:1760
IPTV3,http://ly123.fun:10000/udp/235.254.198.13:1328
IPTV5,http://ly123.fun:10000/udp/235.254.198.14:1332
IPTV6,http://ly123.fun:10000/udp/235.254.198.15:1336
IPTV8,http://ly123.fun:10000/udp/235.254.198.16:1340
CGTN,http://ly123.fun:10000/udp/235.254.198.127:1784
熊猫频道,http://ly123.fun:10000/udp/235.254.198.133:1808
收视指南,http://ly123.fun:10000/udp/235.254.198.112:1724
财富天下,http://ly123.fun:10000/udp/235.254.198.108:1708
IPTV谍战剧场,http://ly123.fun:10000/udp/235.254.198.117:1744
IPTV相声小品,http://ly123.fun:10000/udp/235.254.198.118:1748
IPTV野外,http://ly123.fun:10000/udp/235.254.198.119:1752
IPTV法治,http://ly123.fun:10000/udp/235.254.198.120:1756
热播剧场,http://ly123.fun:10000/udp/235.254.198.113:1728
经典电影,http://ly123.fun:10000/udp/235.254.198.114:1732
城市剧场,http://ly123.fun:10000/udp/235.254.198.74:1572
军旅剧场,http://ly123.fun:10000/udp/235.254.198.75:1576
古装剧场,http://ly123.fun:10000/udp/235.254.198.76:1580
音乐现场,http://ly123.fun:10000/udp/235.254.198.77:1584
地理,http://ly123.fun:10000/udp/235.254.198.78:1588
美妆,http://ly123.fun:10000/udp/235.254.198.79:1592
美人,http://ly123.fun:10000/udp/235.254.198.80:1596
精选,http://ly123.fun:10000/udp/235.254.198.81:1600
解密,http://ly123.fun:10000/udp/235.254.198.82:1604
军事,http://ly123.fun:10000/udp/235.254.198.83:1608
国学,http://ly123.fun:10000/udp/235.254.198.84:1612
戏曲,http://ly123.fun:10000/udp/235.254.198.85:1616
早教,http://ly123.fun:10000/udp/235.254.198.86:1620
动画,http://ly123.fun:10000/udp/235.254.198.87:1624
精彩导视,http://ly123.fun:10000/udp/235.254.196.101:1162
好学生,http://ly123.fun:10000/udp/235.254.198.88:1628
鉴赏,http://ly123.fun:10000/udp/235.254.198.89:1632
墨宝,http://ly123.fun:10000/udp/235.254.198.90:1636
光影,http://ly123.fun:10000/udp/235.254.198.91:1640
台球,http://ly123.fun:10000/udp/235.254.198.92:1644
爱生活,http://ly123.fun:10000/udp/235.254.198.93:1648
武术,http://ly123.fun:10000/udp/235.254.198.94:1652
高网,http://ly123.fun:10000/udp/235.254.198.95:1656
足球,http://ly123.fun:10000/udp/235.254.198.96:1660
武侠剧场,http://ly123.fun:10000/udp/235.254.198.97:1664
喜剧影院,http://ly123.fun:10000/udp/235.254.198.98:1668
动作影院,http://ly123.fun:10000/udp/235.254.198.99:1672
家庭影院,http://ly123.fun:10000/udp/235.254.198.100:1676
星影,http://ly123.fun:10000/udp/235.254.198.101:1680
CQTV新闻,http://ly123.fun:10000/udp/235.254.196.208:1104
CCTV1,http://ly123.fun:10000/udp/235.254.198.1:1280
CCTV2,http://ly123.fun:10000/udp/235.254.198.2:1284
CCTV3,http://ly123.fun:10000/udp/235.254.198.141:1842
CCTV4,http://ly123.fun:10000/udp/235.254.198.3:1288
CCTV5,http://ly123.fun:10000/udp/235.254.198.142:1846
CCTV6,http://ly123.fun:10000/udp/235.254.198.143:1852
CCTV7,http://ly123.fun:10000/udp/235.254.198.4:1292
CCTV8,http://ly123.fun:10000/udp/235.254.198.144:1856
CCTV9,http://ly123.fun:10000/udp/235.254.198.5:1296
CCTV10,http://ly123.fun:10000/udp/235.254.198.6:1300
CCTV12,http://ly123.fun:10000/udp/235.254.198.8:1308
CCTV少儿,http://ly123.fun:10000/udp/235.254.198.10:1316
江苏卫视,http://ly123.fun:10000/udp/235.254.198.19:1352
湖南卫视,http://ly123.fun:10000/udp/235.254.198.17:1344
东方卫视,http://ly123.fun:10000/udp/235.254.198.33:1408
北京卫视,http://ly123.fun:10000/udp/235.254.198.21:1360
浙江卫视,http://ly123.fun:10000/udp/235.254.198.18:1348
深圳卫视,http://ly123.fun:10000/udp/235.254.198.31:1400
安徽卫视,http://ly123.fun:10000/udp/235.254.198.20:1356
山东卫视,http://ly123.fun:10000/udp/235.254.198.24:1372
广东卫视,http://ly123.fun:10000/udp/235.254.198.37:1424
天津卫视,http://ly123.fun:10000/udp/235.254.198.22:1364
四川卫视,http://ly123.fun:10000/udp/235.254.198.28:1388
辽宁卫视,http://ly123.fun:10000/udp/235.254.198.23:1368
黑龙江卫视,http://ly123.fun:10000/udp/235.254.198.27:1384
贵州卫视,http://ly123.fun:10000/udp/235.254.198.30:1396
湖北卫视,http://ly123.fun:10000/udp/235.254.198.32:1404
河北卫视,http://ly123.fun:10000/udp/235.254.198.128:1788
东南卫视,http://ly123.fun:10000/udp/235.254.198.35:1416
爱上4K,http://ly123.fun:10000/udp/235.254.198.102:7980
开县本地电视1,http://ly123.fun:10000/udp/235.254.198.145:1870
开县本地电视2,http://ly123.fun:10000/udp/235.254.198.148:1874
芒果TV,http://ly123.fun:10000/udp/235.254.196.206:7980
长寿本地1,http://ly123.fun:10000/udp/235.254.196.225:1278
长寿本地2,http://ly123.fun:10000/udp/235.254.196.223:1282
长寿本地3,http://ly123.fun:10000/udp/235.254.196.224:1286
音乐之声,http://ly123.fun:10000/udp/235.254.196.128:1306
江苏晚会4K,http://ly123.fun:10000/udp/235.254.198.147:1866

中国电信-江苏-组播,#genre#
江苏城市高清,http://58.219.172.201:10001/udp/239.49.8.107:8000
江苏综艺高清,http://58.219.172.201:10001/udp/239.49.8.108:8000
江苏体育高清,http://58.219.172.201:10001/udp/239.49.8.117:8000
江苏影视高清,http://58.219.172.201:10001/udp/239.49.8.118:8000
江苏卡通高清,http://58.219.172.201:10001/udp/239.49.8.119:8000
江苏新闻高清,http://58.219.172.201:10001/udp/239.49.8.120:8000
江苏教育高清,http://58.219.172.201:10001/udp/239.49.9.42:6000
江苏国际高清,http://58.219.172.201:10001/udp/239.49.1.23:6000
CCTV-1高清,http://58.219.172.201:10001/udp/239.49.8.129:6000
CCTV-2高清,http://58.219.172.201:10001/udp/239.49.8.130:6000
CCTV-3高清,http://58.219.172.201:10001/udp/239.49.9.31:6000
CCTV-4高清,http://58.219.172.201:10001/udp/239.49.8.131:6000
CCTV-5高清,http://58.219.172.201:10001/udp/239.49.9.32:6000
CCTV-5+高清,http://58.219.172.201:10001/udp/239.49.8.137:6000
CCTV-6高清,http://58.219.172.201:10001/udp/239.49.9.33:6000
CCTV-7高清,http://58.219.172.201:10001/udp/239.49.8.132:6000
CCTV-8高清,http://58.219.172.201:10001/udp/239.49.9.34:6000
CCTV-9高清,http://58.219.172.201:10001/udp/239.49.8.133:6000
CCTV10高清,http://58.219.172.201:10001/udp/239.49.8.134:6000
CCTV12高清,http://58.219.172.201:10001/udp/239.49.8.135:6000
CCTV13高清,http://58.219.172.201:10001/udp/239.49.9.43:6000
CCTV14高清,http://58.219.172.201:10001/udp/239.49.8.136:6000
好享购物高清,http://58.219.172.201:10001/udp/239.49.9.41:6000
吉林卫视,http://58.219.172.201:10001/udp/239.49.1.49:6000
聚鲨环球,http://58.219.172.201:10001/udp/239.49.8.195:6000
南京新闻,http://58.219.172.201:10001/udp/239.49.1.158:6000
南京十八,http://58.219.172.201:10001/udp/239.49.1.157:6000
电视指南高清,http://58.219.172.201:10001/udp/239.49.9.5:6000
风云足球高清,http://58.219.172.201:10001/udp/239.49.9.6:6000
高尔夫球高清,http://58.219.172.201:10001/udp/239.49.9.7:6000
世界地理高清,http://58.219.172.201:10001/udp/239.49.9.8:6000
兵器科技高清,http://58.219.172.201:10001/udp/239.49.9.9:6000
风云剧场高清,http://58.219.172.201:10001/udp/239.49.9.10:6000
文化精品高清,http://58.219.172.201:10001/udp/239.49.9.11:6000
怀旧剧场高清,http://58.219.172.201:10001/udp/239.49.9.12:6000
风云音乐高清,http://58.219.172.201:10001/udp/239.49.9.13:6000
女性时尚高清,http://58.219.172.201:10001/udp/239.49.9.14:6000
第一剧场高清,http://58.219.172.201:10001/udp/239.49.9.15:6000
中视购物,http://58.219.172.201:10001/udp/239.49.1.104:6000
盱眙新闻高清,http://58.219.172.201:10001/udp/239.49.9.18:6000
沛县新闻高清,http://58.219.172.201:10001/udp/239.49.9.19:6000
泰州新闻,http://58.219.172.201:10001/udp/239.49.9.20:6000
河南梨园,http://58.219.172.201:10001/udp/239.49.9.21:6000
央视台球高清,http://58.219.172.201:10001/udp/239.49.9.22:6000
金鹰卡通高清,http://58.219.172.201:10001/udp/239.49.9.23:6000
徐州新闻,http://58.219.172.201:10001/udp/239.49.9.45:6000
淮安综合,http://58.219.172.201:10001/udp/239.49.1.97:6000
泗洪综合,http://58.219.172.201:10001/udp/239.49.1.125:6000
东海新闻,http://58.219.172.201:10001/udp/239.49.1.136:6000
CCTV-1,http://58.219.172.201:10001/udp/239.49.1.1:6000
CCTV-2,http://58.219.172.201:10001/udp/239.49.1.2:6000
CCTV-3,http://58.219.172.201:10001/udp/239.49.1.3:6000
CCTV-4,http://58.219.172.201:10001/udp/239.49.1.4:6000
CCTV-5,http://58.219.172.201:10001/udp/239.49.1.5:6000
CCTV-6,http://58.219.172.201:10001/udp/239.49.1.6:6000
CCTV-7,http://58.219.172.201:10001/udp/239.49.1.254:6000
CCTV-8,http://58.219.172.201:10001/udp/239.49.1.8:6000
CCTV10,http://58.219.172.201:10001/udp/239.49.1.10:6000
CCTV11,http://58.219.172.201:10001/udp/239.49.1.11:6000
CCTV12,http://58.219.172.201:10001/udp/239.49.1.12:6000
CCTV13,http://58.219.172.201:10001/udp/239.49.1.13:6000
CCTV14,http://58.219.172.201:10001/udp/239.49.1.14:6000
CCTV15,http://58.219.172.201:10001/udp/239.49.1.15:6000
CCTV17,http://58.219.172.201:10001/udp/239.49.1.7:6000
环球新闻,http://58.219.172.201:10001/udp/239.49.1.9:6000
江苏卫视,http://58.219.172.201:10001/udp/239.49.1.16:6000
江苏城市,http://58.219.172.201:10001/udp/239.49.1.17:6000
江苏综艺,http://58.219.172.201:10001/udp/239.49.1.18:6000
江苏体育,http://58.219.172.201:10001/udp/239.49.1.19:6000
江苏影视,http://58.219.172.201:10001/udp/239.49.1.20:6000
江苏卡通,http://58.219.172.201:10001/udp/239.49.1.21:6000
江苏公共,http://58.219.172.201:10001/udp/239.49.1.22:6000
江苏国际,http://58.219.172.201:10001/udp/239.49.1.23:6000
江苏购物,http://58.219.172.201:10001/udp/239.49.1.24:6000
江苏教育,http://58.219.172.201:10001/udp/239.49.1.25:6000
江苏靓妆,http://58.219.172.201:10001/udp/239.49.1.26:6000
南京科教,http://58.219.172.201:10001/udp/239.49.1.27:6000
南京生活,http://58.219.172.201:10001/udp/239.49.1.28:6000
财富天下,http://58.219.172.201:10001/udp/239.49.1.29:6000
青海卫视,http://58.219.172.201:10001/udp/239.49.1.53:6000
东方卫视,http://58.219.172.201:10001/udp/239.49.1.32:6000
北京卫视,http://58.219.172.201:10001/udp/239.49.1.33:6000
浙江卫视,http://58.219.172.201:10001/udp/239.49.1.34:6000
辽宁卫视,http://58.219.172.201:10001/udp/239.49.1.35:6000
安徽卫视,http://58.219.172.201:10001/udp/239.49.1.36:6000
山东卫视,http://58.219.172.201:10001/udp/239.49.1.37:6000
湖南卫视,http://58.219.172.201:10001/udp/239.49.1.38:6000
广东卫视,http://58.219.172.201:10001/udp/239.49.1.39:6000
广西卫视,http://58.219.172.201:10001/udp/239.49.1.40:6000
海南卫视,http://58.219.172.201:10001/udp/239.49.1.41:6000
重庆卫视,http://58.219.172.201:10001/udp/239.49.1.42:6000
四川卫视,http://58.219.172.201:10001/udp/239.49.1.43:6000
